date,currency,tenor,floating_rate,rate
2024-11-06,AUD,21M,3M BBSW,0.04138199999975784
2024-11-05,AUD,21M,3M BBSW,0.041359000000029233
2024-11-04,AUD,21M,3M BBSW,0.04082167013535013
2024-11-01,AUD,21M,3M BBSW,0.04080341369015652
2024-10-31,AUD,21M,3M BBSW,0.04131960976699936
2024-10-30,AUD,21M,3M BBSW,0.041195999999974725
2024-10-29,AUD,21M,3M BBSW,0.0404619999999742
2024-10-28,AUD,21M,3M BBSW,0.040356000000037986
2024-10-24,AUD,21M,3M BBSW,0.04011428794003055
2024-10-23,AUD,21M,3M BBSW,0.04065999999995716
2024-10-22,AUD,21M,3M BBSW,0.0404289999999693
2024-10-21,AUD,21M,3M BBSW,0.03992335568742698
2024-10-17,AUD,21M,3M BBSW,0.03975989003152549
2024-10-16,AUD,21M,3M BBSW,0.03872700000017177
2024-10-15,AUD,21M,3M BBSW,0.03901100000002841
2024-10-14,AUD,21M,3M BBSW,0.03924200000002792
2024-10-11,AUD,21M,3M BBSW,0.03919833551563249
2024-10-10,AUD,21M,3M BBSW,0.03917893006544657
2024-10-09,AUD,21M,3M BBSW,0.03931399999989877
2024-10-08,AUD,21M,3M BBSW,0.03892300000002886
2024-10-04,AUD,21M,3M BBSW,0.03857558401386354
2024-10-03,AUD,21M,3M BBSW,0.03752913699132701
2024-10-02,AUD,21M,3M BBSW,0.03726199999990214
2024-10-01,AUD,21M,3M BBSW,0.03706559835009898
2024-09-30,AUD,21M,3M BBSW,0.03710243766780605
2024-09-27,AUD,21M,3M BBSW,0.0365962816941685
2024-09-26,AUD,21M,3M BBSW,0.03677844605336114
2024-09-25,AUD,21M,3M BBSW,0.03650419993125277
2024-09-24,AUD,21M,3M BBSW,0.03617400000003078
2024-09-23,AUD,21M,3M BBSW,0.03717443317843489
2024-09-20,AUD,21M,3M BBSW,0.03687645656856416
2024-09-19,AUD,21M,3M BBSW,0.03698600000002547
2024-09-18,AUD,21M,3M BBSW,0.03667100000002701
2024-09-17,AUD,21M,3M BBSW,0.03629300000002693
2024-09-16,AUD,21M,3M BBSW,0.03592047162751242
2024-09-13,AUD,21M,3M BBSW,0.036127747496126184
2024-09-12,AUD,21M,3M BBSW,0.03662700000002491
2024-09-11,AUD,21M,3M BBSW,0.03697899999994715
2024-09-10,AUD,21M,3M BBSW,0.03690199999994764
2024-09-09,AUD,21M,3M BBSW,0.03737789574048514
2024-09-06,AUD,21M,3M BBSW,0.03714886787261959
2024-09-05,AUD,21M,3M BBSW,0.037751999999911544
2024-09-04,AUD,21M,3M BBSW,0.03734999999997192
2024-09-03,AUD,21M,3M BBSW,0.0379089999995349
2024-09-02,AUD,21M,3M BBSW,0.03848039240222347
2024-08-30,AUD,21M,3M BBSW,0.03817725103824401
2024-08-29,AUD,21M,3M BBSW,0.03800597920493108
2024-08-27,AUD,21M,3M BBSW,0.03722999999997338
2024-08-26,AUD,21M,3M BBSW,0.03713000000056985
2024-08-23,AUD,21M,3M BBSW,0.037482590741548576
2024-08-22,AUD,21M,3M BBSW,0.03788738141501268
2024-08-21,AUD,21M,3M BBSW,0.03774406667750418
2024-08-20,AUD,21M,3M BBSW,0.0378699999999091
2024-08-19,AUD,21M,3M BBSW,0.03818800000054563
2024-08-16,AUD,21M,3M BBSW,0.03805680016817456
2024-08-15,AUD,21M,3M BBSW,0.03854001613722465
2024-08-14,AUD,21M,3M BBSW,0.03757659129581639
2024-08-13,AUD,21M,3M BBSW,0.03821399999991042
2024-08-12,AUD,21M,3M BBSW,0.03873700000043864
2024-08-09,AUD,21M,3M BBSW,0.03879050473229773
2024-08-08,AUD,21M,3M BBSW,0.03910918494274547
2024-08-07,AUD,21M,3M BBSW,0.03885199431326705
2024-08-06,AUD,21M,3M BBSW,0.03899500000006674
2024-08-02,AUD,21M,3M BBSW,0.03802631929797293
2024-08-01,AUD,21M,3M BBSW,0.0393751514910381
2024-07-31,AUD,21M,3M BBSW,0.03998358847591386
2024-07-30,AUD,21M,3M BBSW,0.041991999999863215
2024-07-29,AUD,21M,3M BBSW,0.042377999999951996
2024-07-26,AUD,21M,3M BBSW,0.041951443789764904
2024-07-24,AUD,21M,3M BBSW,0.04253412029090123
2024-07-23,AUD,21M,3M BBSW,0.04272799999996195
2024-07-22,AUD,21M,3M BBSW,0.04257699999995182
2024-07-19,AUD,21M,3M BBSW,0.042551190923486824
2024-07-18,AUD,21M,3M BBSW,0.0422057407116964
2024-07-17,AUD,21M,3M BBSW,0.041946784947430524
2024-07-16,AUD,21M,3M BBSW,0.04204499999988283
2024-07-15,AUD,21M,3M BBSW,0.042533999999951784
2024-07-12,AUD,21M,3M BBSW,0.04278473700740395
2024-07-11,AUD,21M,3M BBSW,0.04305691738139386
2024-07-10,AUD,21M,3M BBSW,0.04348167066027685
2024-07-09,AUD,21M,3M BBSW,0.043634999999969934
2024-07-08,AUD,21M,3M BBSW,0.0437679999999739
2024-07-05,AUD,21M,3M BBSW,0.04365703679259637
2024-07-04,AUD,21M,3M BBSW,0.043924979445628336
2024-07-03,AUD,21M,3M BBSW,0.04375847457967439
2024-07-02,AUD,21M,3M BBSW,0.043976999999892505
2024-07-01,AUD,21M,3M BBSW,0.04411752957072121
2024-06-28,AUD,21M,3M BBSW,0.04399561115497505
2024-06-27,AUD,21M,3M BBSW,0.043766234155532845
2024-06-26,AUD,21M,3M BBSW,0.044488084792789345
2024-06-24,AUD,21M,3M BBSW,0.042356000000103554
2024-06-21,AUD,21M,3M BBSW,0.042098114338377346
2024-06-20,AUD,21M,3M BBSW,0.042398414744632726
2024-06-19,AUD,21M,3M BBSW,0.04220699999989466
2024-06-18,AUD,21M,3M BBSW,0.04196199999997658
2024-06-17,AUD,21M,3M BBSW,0.041411999999974386
2024-06-14,AUD,21M,3M BBSW,0.041425998024139175
2024-06-13,AUD,21M,3M BBSW,0.04161952968689572
2024-06-12,AUD,21M,3M BBSW,0.04191299999987292
2024-06-11,AUD,21M,3M BBSW,0.04243500000002852
2024-06-07,AUD,21M,3M BBSW,0.042404382148137854
2024-06-06,AUD,21M,3M BBSW,0.041976465564503795
2024-06-05,AUD,21M,3M BBSW,0.041901999999898874
2024-06-04,AUD,21M,3M BBSW,0.0420079999995254
2024-06-03,AUD,21M,3M BBSW,0.042498999999974474
2024-05-31,AUD,21M,3M BBSW,0.04313824313646184
2024-05-30,AUD,21M,3M BBSW,0.04305487351001329
2024-05-29,AUD,21M,3M BBSW,0.0434980931053343
2024-05-28,AUD,21M,3M BBSW,0.042962928351377536
2024-05-27,AUD,21M,3M BBSW,0.042358000000539485
2024-05-24,AUD,21M,3M BBSW,0.04266653696134884
2024-05-23,AUD,21M,3M BBSW,0.04247884505827517
2024-05-22,AUD,21M,3M BBSW,0.04234130890738232
2024-05-21,AUD,21M,3M BBSW,0.04171079722382957
2024-05-20,AUD,21M,3M BBSW,0.041964000000570725
2024-05-17,AUD,21M,3M BBSW,0.04185076500036129
2024-05-16,AUD,21M,3M BBSW,0.041862982623451866
2024-05-15,AUD,21M,3M BBSW,0.04228446328209226
2024-05-14,AUD,21M,3M BBSW,0.042827031678318306
2024-05-13,AUD,21M,3M BBSW,0.04264699999997558
2024-05-10,AUD,21M,3M BBSW,0.04309247633881445
2024-05-09,AUD,21M,3M BBSW,0.042969745429216236
2024-05-08,AUD,21M,3M BBSW,0.04296431787509215
2024-05-07,AUD,21M,3M BBSW,0.04243068453544403
2024-05-06,AUD,21M,3M BBSW,0.04361200000054871
2024-05-03,AUD,21M,3M BBSW,0.04337694291184836
2024-05-02,AUD,21M,3M BBSW,0.043532919847011374
2024-05-01,AUD,21M,3M BBSW,0.04394175612288163
2024-04-30,AUD,21M,3M BBSW,0.04395999999996354
2024-04-29,AUD,21M,3M BBSW,0.044008000000100085
2024-04-26,AUD,21M,3M BBSW,0.04418138802310399
2024-04-24,AUD,21M,3M BBSW,0.0433084444072382
2024-04-23,AUD,21M,3M BBSW,0.04191099999996478
2024-04-22,AUD,21M,3M BBSW,0.0418299999999535
2024-04-19,AUD,21M,3M BBSW,0.04183698766585541
2024-04-18,AUD,21M,3M BBSW,0.04203399636001619
2024-04-17,AUD,21M,3M BBSW,0.042039649952906946
2024-04-16,AUD,21M,3M BBSW,0.04222700000054738
2024-04-15,AUD,21M,3M BBSW,0.041759000000546706
2024-04-12,AUD,21M,3M BBSW,0.0413697848862002
2024-04-11,AUD,21M,3M BBSW,0.04171418860696738
2024-04-10,AUD,21M,3M BBSW,0.041260907125308034
2024-04-09,AUD,21M,3M BBSW,0.04048799999957076
2024-04-08,AUD,21M,3M BBSW,0.040826000000522236
2024-04-04,AUD,21M,3M BBSW,0.040324839744017515
2024-04-03,AUD,21M,3M BBSW,0.04045524669517597
2024-04-02,AUD,21M,3M BBSW,0.04048000000011168
